timestamp,value
2026-09-01T00:00:00Z,0.647452
2026-09-02T00:00:00Z,0.632327
2026-09-03T00:00:00Z,0.603849
2026-09-04T00:00:00Z,0.56522
2026-09-05T00:00:00Z,0.631909
2026-09-06T00:00:00Z,0.714297
2026-09-07T00:00:00Z,0.651817
2026-09-08T00:00:00Z,0.650485
2026-09-09T00:00:00Z,0.63792
2026-09-10T00:00:00Z,0.675868
2026-09-11T00:00:00Z,0.87285
2026-09-12T00:00:00Z,1.0
